,instant,date,season_type,year,month,hour,holiday_or_not,week_day,working_day,weather_sit,temperature,atemperature,humidity,windspeed,casual_user,registered_user,count
8026,8027,2011-12-06,4,0,12,2,0,2,1,2,0.51,0.49,0.96,0.2076,2,5,7
8027,8028,2011-12-06,4,0,12,3,0,2,1,2,0.51,0.49,0.96,0.2076,2,5,7
8028,8029,2011-12-06,4,0,12,4,0,2,1,3,0.51,0.49,0.97,0.2396,2,9,11
8029,8030,2011-12-06,4,0,12,5,0,2,1,3,0.51,0.49,0.97,0.2396,2,22,24
8030,8031,2011-12-06,4,0,12,6,0,2,1,2,0.48,0.47,1.03,0.3035,7,83,90
8031,8032,2011-12-06,4,0,12,7,0,2,1,2,0.51,0.49,1.03,0.2076,9,229,238
8032,8033,2011-12-06,4,0,12,8,0,2,1,2,0.51,0.49,1.03,0.2076,15,403,418
8033,8034,2011-12-06,4,0,12,9,0,2,1,2,0.51,0.49,1.03,0.2396,6,202,208
8034,8035,2011-12-06,4,0,12,10,0,2,1,3,0.51,0.49,1.03,0.3035,8,46,54
8035,8036,2011-12-06,4,0,12,11,0,2,1,3,0.51,0.49,1.03,0.2715,6,30,36
8036,8037,2011-12-06,4,0,12,12,0,2,1,3,0.51,0.49,1.1,0.2396,7,52,59
8037,8038,2011-12-06,4,0,12,13,0,2,1,3,0.51,0.49,1.1,0.2076,8,67,75
8038,8039,2011-12-06,4,0,12,14,0,2,1,3,0.53,0.51,1.1,0.2396,8,71,79
8039,8040,2011-12-06,4,0,12,15,0,2,1,3,0.55,0.52,1.1,0.2076,4,45,49
8040,8041,2011-12-06,4,0,12,16,0,2,1,3,0.51,0.49,1.1,0.2715,6,86,92
8041,8042,2011-12-06,4,0,12,17,0,2,1,2,0.51,0.49,1.1,0.2396,15,251,266
8042,8043,2011-12-06,4,0,12,18,0,2,1,2,0.51,0.49,1.1,0.3035,19,289,308
8043,8044,2011-12-06,4,0,12,19,0,2,1,3,0.51,0.49,1.1,0.3194,12,225,237
8044,8045,2011-12-06,4,0,12,20,0,2,1,3,0.51,0.49,1.1,0.3194,5,109,114
8045,8046,2011-12-06,4,0,12,21,0,2,1,2,0.48,0.47,1.1,0.2076,8,110,118
8046,8047,2011-12-06,4,0,12,22,0,2,1,3,0.51,0.49,1.1,0.1757,7,84,91
8047,8048,2011-12-06,4,0,12,23,0,2,1,3,0.51,0.49,1.1,0.1757,7,50,57
8048,8049,2011-12-07,4,0,12,0,0,3,1,1,0.48,0.47,1.1,0.2076,5,32,37
8049,8050,2011-12-07,4,0,12,1,0,3,1,2,0.51,0.49,1.1,0.2715,6,11,17
8050,8051,2011-12-07,4,0,12,2,0,3,1,3,0.51,0.49,1.1,0.2396,4,6,10
8051,8052,2011-12-07,4,0,12,3,0,3,1,3,0.51,0.49,1.1,0.2396,2,5,7
8052,8053,2011-12-07,4,0,12,4,0,3,1,3,0.51,0.49,1.1,0.1757,2,3,5
8053,8054,2011-12-07,4,0,12,5,0,3,1,3,0.51,0.49,1.1,0.1757,2,5,7
8054,8055,2011-12-07,4,0,12,6,0,3,1,3,0.53,0.51,1.1,0.4472,2,20,22
8055,8056,2011-12-07,4,0,12,7,0,3,1,3,0.48,0.47,1.1,0.1118,5,45,50
8056,8057,2011-12-07,4,0,12,8,0,3,1,3,0.48,0.47,1.1,0.0,8,82,90
8057,8058,2011-12-07,4,0,12,9,0,3,1,3,0.48,0.47,1.1,0.2715,2,66,68
8058,8059,2011-12-07,4,0,12,10,0,3,1,3,0.48,0.47,1.1,0.0959,3,34,37
8059,8060,2011-12-07,4,0,12,11,0,3,1,3,0.48,0.47,1.1,0.0959,5,49,54
8060,8061,2011-12-07,4,0,12,12,0,3,1,3,0.48,0.47,1.1,0.1437,6,31,37
8061,8062,2011-12-07,4,0,12,13,0,3,1,3,0.48,0.47,1.1,0.2076,7,30,37
8062,8063,2011-12-07,4,0,12,14,0,3,1,3,0.48,0.47,1.1,0.2076,3,26,29
8063,8064,2011-12-07,4,0,12,15,0,3,1,3,0.46,0.46,1.03,0.2396,7,27,34
8064,8065,2011-12-07,4,0,12,16,0,3,1,3,0.46,0.46,1.03,0.2076,5,30,35
8065,8066,2011-12-07,4,0,12,17,0,3,1,3,0.44,0.44,1.1,0.3514,6,50,56
8066,8067,2011-12-07,4,0,12,18,0,3,1,3,0.44,0.44,1.03,0.3194,5,50,55
8067,8068,2011-12-07,4,0,12,19,0,3,1,3,0.37,0.31,0.96,0.6867,4,33,37
8068,8069,2011-12-07,4,0,12,20,0,3,1,3,0.37,0.31,0.96,0.6867,3,27,30
8069,8070,2011-12-07,4,0,12,21,0,3,1,3,0.33,0.28,0.96,0.559,2,8,10
8070,8071,2011-12-07,4,0,12,22,0,3,1,3,0.26,0.21,1.02,0.4791,2,15,17
8071,8072,2011-12-07,4,0,12,23,0,3,1,1,0.26,0.23,1.02,0.4153,2,18,20
8072,8073,2011-12-08,4,0,12,0,0,4,1,2,0.29,0.25,0.96,0.3194,2,23,25
8073,8074,2011-12-08,4,0,12,1,0,4,1,1,0.29,0.25,0.89,0.3833,3,8,11
8074,8075,2011-12-08,4,0,12,2,0,4,1,1,0.31,0.29,0.72,0.2396,2,6,8
8075,8076,2011-12-08,4,0,12,3,0,4,1,1,0.29,0.25,0.66,0.3194,2,3,5
8076,8077,2011-12-08,4,0,12,4,0,4,1,2,0.26,0.21,0.66,0.4951,2,4,6
8077,8078,2011-12-08,4,0,12,5,0,4,1,1,0.24,0.23,0.7,0.2396,2,14,16
8078,8079,2011-12-08,4,0,12,6,0,4,1,1,0.24,0.23,0.61,0.3035,2,73,75
8079,8080,2011-12-08,4,0,12,7,0,4,1,1,0.24,0.23,0.66,0.2396,13,235,248
8080,8081,2011-12-08,4,0,12,8,0,4,1,1,0.24,0.23,0.61,0.3035,13,420,433
8081,8082,2011-12-08,4,0,12,9,0,4,1,1,0.26,0.23,0.57,0.4153,9,220,229
8082,8083,2011-12-08,4,0,12,10,0,4,1,1,0.29,0.25,0.57,0.3514,3,111,114
8083,8084,2011-12-08,4,0,12,11,0,4,1,1,0.31,0.29,0.57,0.2715,8,102,110
8084,8085,2011-12-08,4,0,12,12,0,4,1,1,0.31,0.28,0.57,0.3514,10,150,160
8085,8086,2011-12-08,4,0,12,13,0,4,1,1,0.33,0.29,0.54,0.3833,11,117,128
8086,8087,2011-12-08,4,0,12,14,0,4,1,1,0.35,0.33,0.5,0.2715,18,123,141
8087,8088,2011-12-08,4,0,12,15,0,4,1,1,0.35,0.36,0.5,0.1437,21,100,121
8088,8089,2011-12-08,4,0,12,16,0,4,1,1,0.35,0.34,0.5,0.2076,9,203,212
8089,8090,2011-12-08,4,0,12,17,0,4,1,1,0.33,0.34,0.54,0.1118,12,323,335
8090,8091,2011-12-08,4,0,12,18,0,4,1,1,0.31,0.29,0.57,0.2396,14,308,322
8091,8092,2011-12-08,4,0,12,19,0,4,1,1,0.29,0.29,0.62,0.1118,14,222,236
8092,8093,2011-12-08,4,0,12,20,0,4,1,1,0.29,0.29,0.66,0.1118,7,172,179
8093,8094,2011-12-08,4,0,12,21,0,4,1,1,0.31,0.33,0.67,0.0959,6,137,143
8094,8095,2011-12-08,4,0,12,22,0,4,1,1,0.29,0.29,0.72,0.1437,10,86,96
8095,8096,2011-12-08,4,0,12,23,0,4,1,1,0.26,0.28,0.77,0.1118,5,60,65
8096,8097,2011-12-09,4,0,12,0,0,5,1,1,0.26,0.31,0.72,0.0,10,28,38
8097,8098,2011-12-09,4,0,12,1,0,5,1,1,0.26,0.31,0.72,0.0,4,14,18
8098,8099,2011-12-09,4,0,12,2,0,5,1,1,0.26,0.31,0.77,0.0,4,12,16
8099,8100,2011-12-09,4,0,12,3,0,5,1,1,0.24,0.29,0.88,0.0,3,7,10
8100,8101,2011-12-09,4,0,12,4,0,5,1,1,0.24,0.29,0.88,0.0,3,3,6
8101,8102,2011-12-09,4,0,12,5,0,5,1,1,0.24,0.29,0.88,0.0,2,22,24
8102,8103,2011-12-09,4,0,12,6,0,5,1,1,0.24,0.28,0.88,0.0959,3,64,67
8103,8104,2011-12-09,4,0,12,7,0,5,1,1,0.24,0.28,0.82,0.0959,6,197,203
8104,8105,2011-12-09,4,0,12,8,0,5,1,1,0.26,0.31,0.89,0.0,9,380,389
8105,8106,2011-12-09,4,0,12,9,0,5,1,1,0.29,0.31,0.89,0.0959,10,258,268
8106,8107,2011-12-09,4,0,12,10,0,5,1,2,0.33,0.33,0.77,0.1757,13,117,130
8107,8108,2011-12-09,4,0,12,11,0,5,1,1,0.35,0.33,0.77,0.2715,17,123,140
8108,8109,2011-12-09,4,0,12,12,0,5,1,1,0.4,0.36,0.63,0.3194,29,148,177
8109,8110,2011-12-09,4,0,12,13,0,5,1,1,0.42,0.43,0.55,0.2076,29,143,172
8110,8111,2011-12-09,4,0,12,14,0,5,1,1,0.42,0.43,0.51,0.3035,26,165,191
8111,8112,2011-12-09,4,0,12,15,0,5,1,1,0.42,0.43,0.51,0.3035,31,162,193
8112,8113,2011-12-09,4,0,12,16,0,5,1,1,0.4,0.38,0.68,0.1437,26,228,254
8113,8114,2011-12-09,4,0,12,17,0,5,1,1,0.37,0.38,0.73,0.1118,12,354,366
8114,8115,2011-12-09,4,0,12,18,0,5,1,1,0.37,0.39,0.67,0.0,12,310,322
8115,8116,2011-12-09,4,0,12,19,0,5,1,1,0.37,0.39,0.67,0.0,12,191,203
8116,8117,2011-12-09,4,0,12,20,0,5,1,1,0.33,0.36,0.89,0.0,12,142,154
8117,8118,2011-12-09,4,0,12,21,0,5,1,1,0.33,0.36,0.82,0.0,11,133,144
8118,8119,2011-12-09,4,0,12,22,0,5,1,1,0.31,0.34,0.96,0.0,17,116,133
8119,8120,2011-12-09,4,0,12,23,0,5,1,1,0.31,0.34,0.89,0.0,8,90,98
8120,8121,2011-12-10,4,0,12,0,0,6,0,2,0.29,0.29,0.89,0.1118,13,68,81
8121,8122,2011-12-10,4,0,12,1,0,6,0,2,0.29,0.28,0.77,0.1757,13,57,70
8122,8123,2011-12-10,4,0,12,2,0,6,0,2,0.31,0.33,0.67,0.0959,14,50,64
8123,8124,2011-12-10,4,0,12,3,0,6,0,2,0.31,0.33,0.67,0.0959,7,22,29
8124,8125,2011-12-10,4,0,12,4,0,6,0,2,0.29,0.29,0.72,0.1118,2,5,7
8125,8126,2011-12-10,4,0,12,5,0,6,0,1,0.29,0.28,0.66,0.1757,2,8,10
8126,8127,2011-12-10,4,0,12,6,0,6,0,1,0.26,0.28,0.72,0.1118,3,12,15
8127,8128,2011-12-10,4,0,12,7,0,6,0,1,0.26,0.25,0.72,0.2076,2,13,15
8128,8129,2011-12-10,4,0,12,8,0,6,0,1,0.29,0.29,0.72,0.1437,7,70,77
8129,8130,2011-12-10,4,0,12,9,0,6,0,1,0.31,0.28,0.67,0.3035,17,136,153
8130,8131,2011-12-10,4,0,12,10,0,6,0,1,0.35,0.33,0.63,0.2715,33,163,196
8131,8132,2011-12-10,4,0,12,11,0,6,0,1,0.35,0.31,0.58,0.4472,46,194,240
8132,8133,2011-12-10,4,0,12,12,0,6,0,1,0.35,0.31,0.5,0.4472,50,237,287
8133,8134,2011-12-10,4,0,12,13,0,6,0,1,0.37,0.33,0.37,0.4472,49,241,290
8134,8135,2011-12-10,4,0,12,14,0,6,0,1,0.37,0.33,0.34,0.3514,53,244,297
8135,8136,2011-12-10,4,0,12,15,0,6,0,1,0.37,0.33,0.37,0.3833,62,241,303
8136,8137,2011-12-10,4,0,12,16,0,6,0,1,0.35,0.31,0.34,0.4153,60,185,245
8137,8138,2011-12-10,4,0,12,17,0,6,0,1,0.31,0.28,0.4,0.3514,36,153,189
8138,8139,2011-12-10,4,0,12,18,0,6,0,1,0.29,0.28,0.42,0.2396,30,146,176
8139,8140,2011-12-10,4,0,12,19,0,6,0,1,0.29,0.26,0.42,0.3035,17,141,158
8140,8141,2011-12-10,4,0,12,20,0,6,0,1,0.26,0.25,0.38,0.2396,12,116,128
8141,8142,2011-12-10,4,0,12,21,0,6,0,1,0.24,0.23,0.48,0.2396,6,81,87
8142,8143,2011-12-10,4,0,12,22,0,6,0,1,0.24,0.25,0.45,0.1437,9,90,99
8143,8144,2011-12-10,4,0,12,23,0,6,0,1,0.22,0.23,0.52,0.1757,7,63,70
8144,8145,2011-12-11,4,0,12,0,0,0,0,1,0.22,0.21,0.56,0.2396,7,71,78
8145,8146,2011-12-11,4,0,12,1,0,0,0,1,0.18,0.16,0.65,0.2396,10,56,66
8146,8147,2011-12-11,4,0,12,2,0,0,0,1,0.2,0.18,0.61,0.2715,7,49,56
8147,8148,2011-12-11,4,0,12,3,0,0,0,1,0.18,0.2,0.65,0.1437,4,19,23
8148,8149,2011-12-11,4,0,12,4,0,0,0,1,0.18,0.18,0.65,0.1757,2,7,9
8149,8150,2011-12-11,4,0,12,5,0,0,0,1,0.2,0.23,0.65,0.1118,2,8,10
8150,8151,2011-12-11,4,0,12,6,0,0,0,1,0.18,0.25,0.65,0.0,2,12,14
8151,8152,2011-12-11,4,0,12,7,0,0,0,1,0.2,0.26,0.61,0.0,3,32,35
8152,8153,2011-12-11,4,0,12,8,0,0,0,1,0.18,0.25,0.76,0.0,6,70,76
8153,8154,2011-12-11,4,0,12,9,0,0,0,1,0.22,0.28,0.65,0.0,21,90,111
8154,8155,2011-12-11,4,0,12,10,0,0,0,1,0.26,0.31,0.48,0.0,32,166,198
8155,8156,2011-12-11,4,0,12,11,0,0,0,1,0.29,0.33,0.38,0.0,33,168,201
8156,8157,2011-12-11,4,0,12,12,0,0,0,1,0.29,0.33,0.38,0.0,44,248,292
8157,8158,2011-12-11,4,0,12,13,0,0,0,1,0.33,0.36,0.34,0.0,46,226,272
8158,8159,2011-12-11,4,0,12,14,0,0,0,1,0.33,0.36,0.31,0.0,46,200,246
8159,8160,2011-12-11,4,0,12,15,0,0,0,1,0.33,0.36,0.29,0.0,49,221,270
8160,8161,2011-12-11,4,0,12,16,0,0,0,1,0.33,0.36,0.29,0.0,34,176,210
8161,8162,2011-12-11,4,0,12,17,0,0,0,1,0.31,0.34,0.33,0.0,15,152,167
8162,8163,2011-12-11,4,0,12,18,0,0,0,1,0.26,0.25,0.53,0.2076,14,153,167
8163,8164,2011-12-11,4,0,12,19,0,0,0,1,0.24,0.25,0.61,0.2076,9,100,109
8164,8165,2011-12-11,4,0,12,20,0,0,0,1,0.24,0.26,0.61,0.1118,12,64,76
8165,8166,2011-12-11,4,0,12,21,0,0,0,1,0.24,0.29,0.61,0.0,12,55,67
8166,8167,2011-12-11,4,0,12,22,0,0,0,1,0.24,0.29,0.61,0.0,9,38,47
8167,8168,2011-12-11,4,0,12,23,0,0,0,1,0.22,0.28,0.76,0.0,6,33,39
8168,8169,2011-12-12,4,0,12,0,0,1,1,1,0.22,0.25,0.76,0.0959,6,18,24
8169,8170,2011-12-12,4,0,12,1,0,1,1,1,0.22,0.28,0.76,0.0,2,11,13
8170,8171,2011-12-12,4,0,12,2,0,1,1,1,0.22,0.28,0.76,0.0,2,6,8
8171,8172,2011-12-12,4,0,12,3,0,1,1,1,0.2,0.26,0.81,0.0,2,4,6
8172,8173,2011-12-12,4,0,12,4,0,1,1,1,0.2,0.26,0.81,0.0,2,5,7
8173,8174,2011-12-12,4,0,12,5,0,1,1,1,0.18,0.25,0.88,0.0,2,23,25
8174,8175,2011-12-12,4,0,12,6,0,1,1,1,0.18,0.2,0.88,0.1118,3,65,68
8175,8176,2011-12-12,4,0,12,7,0,1,1,1,0.15,0.16,0.95,0.1437,6,233,239
8176,8177,2011-12-12,4,0,12,8,0,1,1,2,0.18,0.2,0.88,0.1118,9,380,389
8177,8178,2011-12-12,4,0,12,9,0,1,1,2,0.2,0.23,0.81,0.0959,14,210,224
8178,8179,2011-12-12,4,0,12,10,0,1,1,2,0.24,0.26,0.76,0.1118,16,93,109
8179,8180,2011-12-12,4,0,12,11,0,1,1,2,0.29,0.31,0.66,0.0959,17,102,119
8180,8181,2011-12-12,4,0,12,12,0,1,1,1,0.31,0.31,0.57,0.1118,9,140,149
8181,8182,2011-12-12,4,0,12,13,0,1,1,2,0.33,0.34,0.57,0.1118,15,155,170
8182,8183,2011-12-12,4,0,12,14,0,1,1,2,0.35,0.36,0.58,0.1437,18,97,115
8183,8184,2011-12-12,4,0,12,15,0,1,1,2,0.35,0.36,0.63,0.1118,10,126,136
8184,8185,2011-12-12,4,0,12,16,0,1,1,2,0.35,0.36,0.63,0.0959,7,211,218
8185,8186,2011-12-12,4,0,12,17,0,1,1,2,0.33,0.36,0.62,0.0,9,354,363
8186,8187,2011-12-12,4,0,12,18,0,1,1,1,0.33,0.34,0.62,0.0959,10,351,361
8187,8188,2011-12-12,4,0,12,19,0,1,1,1,0.31,0.33,0.67,0.0959,11,234,245
8188,8189,2011-12-12,4,0,12,20,0,1,1,1,0.33,0.34,0.62,0.0959,10,159,169
8189,8190,2011-12-12,4,0,12,21,0,1,1,1,0.29,0.33,0.89,0.0,4,121,125
8190,8191,2011-12-12,4,0,12,22,0,1,1,1,0.29,0.33,0.77,0.0,2,73,75
8191,8192,2011-12-12,4,0,12,23,0,1,1,1,0.26,0.31,0.82,0.0,5,44,49
8192,8193,2011-12-13,4,0,12,0,0,2,1,1,0.24,0.29,0.88,0.0,3,18,21
8193,8194,2011-12-13,4,0,12,1,0,2,1,1,0.22,0.28,0.88,0.0,2,6,8
8194,8195,2011-12-13,4,0,12,2,0,2,1,1,0.22,0.28,0.88,0.0,3,3,6
8195,8196,2011-12-13,4,0,12,3,0,2,1,1,0.2,0.26,0.88,0.0,2,5,7
8196,8197,2011-12-13,4,0,12,4,0,2,1,1,0.22,0.28,0.88,0.0,2,6,8
8197,8198,2011-12-13,4,0,12,5,0,2,1,1,0.2,0.26,0.95,0.0,2,22,24
8198,8199,2011-12-13,4,0,12,6,0,2,1,1,0.22,0.28,0.88,0.0,2,94,96
8199,8200,2011-12-13,4,0,12,7,0,2,1,1,0.18,0.18,0.88,0.1757,4,223,227
8200,8201,2011-12-13,4,0,12,8,0,2,1,1,0.22,0.25,0.76,0.1118,11,393,404
8201,8202,2011-12-13,4,0,12,9,0,2,1,1,0.29,0.28,0.66,0.1757,12,225,237
8202,8203,2011-12-13,4,0,12,10,0,2,1,1,0.33,0.33,0.57,0.1757,5,101,106
8203,8204,2011-12-13,4,0,12,11,0,2,1,1,0.37,0.34,0.51,0.2715,11,117,128
8204,8205,2011-12-13,4,0,12,12,0,2,1,1,0.4,0.36,0.47,0.3833,22,149,171
8205,8206,2011-12-13,4,0,12,13,0,2,1,1,0.44,0.44,0.41,0.3514,9,122,131
8206,8207,2011-12-13,4,0,12,14,0,2,1,1,0.44,0.44,0.41,0.2715,20,118,138
8207,8208,2011-12-13,4,0,12,15,0,2,1,1,0.44,0.44,0.38,0.2715,9,146,155
8208,8209,2011-12-13,4,0,12,16,0,2,1,1,0.42,0.43,0.41,0.2715,15,196,211
8209,8210,2011-12-13,4,0,12,17,0,2,1,1,0.4,0.38,0.44,0.2076,19,383,402
8210,8211,2011-12-13,4,0,12,18,0,2,1,1,0.37,0.34,0.46,0.2396,14,372,386
8211,8212,2011-12-13,4,0,12,19,0,2,1,1,0.35,0.34,0.54,0.1757,7,264,271
8212,8213,2011-12-13,4,0,12,20,0,2,1,1,0.35,0.34,0.54,0.1757,9,156,165
8213,8214,2011-12-13,4,0,12,21,0,2,1,1,0.33,0.33,0.57,0.1757,7,136,143
8214,8215,2011-12-13,4,0,12,22,0,2,1,1,0.33,0.33,0.57,0.1757,7,104,111
8215,8216,2011-12-13,4,0,12,23,0,2,1,1,0.29,0.33,0.77,0.0,6,57,63
8216,8217,2011-12-14,4,0,12,0,0,3,1,1,0.29,0.33,0.82,0.0,2,24,26
8217,8218,2011-12-14,4,0,12,1,0,3,1,1,0.29,0.33,0.82,0.0,2,10,12
8218,8219,2011-12-14,4,0,12,2,0,3,1,1,0.29,0.33,0.82,0.0,2,4,6
8219,8220,2011-12-14,4,0,12,3,0,3,1,1,0.31,0.34,0.72,0.0,2,5,7
8220,8221,2011-12-14,4,0,12,4,0,3,1,1,0.29,0.33,0.82,0.0,2,6,8
8221,8222,2011-12-14,4,0,12,5,0,3,1,2,0.29,0.33,0.89,0.0,2,28,30
8222,8223,2011-12-14,4,0,12,6,0,3,1,2,0.29,0.33,0.96,0.0,2,89,91
8223,8224,2011-12-14,4,0,12,7,0,3,1,1,0.31,0.34,0.82,0.0,6,245,251
8224,8225,2011-12-14,4,0,12,8,0,3,1,2,0.29,0.33,0.96,0.0,11,460,471
8225,8226,2011-12-14,4,0,12,9,0,3,1,2,0.33,0.36,0.67,0.0,11,232,243
8226,8227,2011-12-14,4,0,12,10,0,3,1,2,0.35,0.38,0.63,0.0,11,135,146
8227,8228,2011-12-14,4,0,12,11,0,3,1,2,0.37,0.39,0.61,0.0,14,105,119
8228,8229,2011-12-14,4,0,12,12,0,3,1,2,0.4,0.39,0.63,0.0959,8,140,148
8229,8230,2011-12-14,4,0,12,13,0,3,1,2,0.4,0.39,0.63,0.1118,16,121,137
8230,8231,2011-12-14,4,0,12,14,0,3,1,2,0.42,0.43,0.59,0.0959,19,136,155
8231,8232,2011-12-14,4,0,12,15,0,3,1,2,0.42,0.43,0.59,0.1118,26,145,171
8232,8233,2011-12-14,4,0,12,16,0,3,1,2,0.42,0.43,0.59,0.1118,14,235,249
8233,8234,2011-12-14,4,0,12,17,0,3,1,2,0.4,0.39,0.63,0.1118,21,379,400
8234,8235,2011-12-14,4,0,12,18,0,3,1,2,0.4,0.38,0.68,0.1757,13,381,394
8235,8236,2011-12-14,4,0,12,19,0,3,1,2,0.4,0.39,0.68,0.1118,11,261,272
8236,8237,2011-12-14,4,0,12,20,0,3,1,2,0.37,0.38,0.73,0.1118,8,171,179
8237,8238,2011-12-14,4,0,12,21,0,3,1,2,0.37,0.36,0.73,0.1757,11,147,158
8238,8239,2011-12-14,4,0,12,22,0,3,1,1,0.37,0.36,0.73,0.1757,7,101,108
8239,8240,2011-12-14,4,0,12,23,0,3,1,1,0.35,0.34,0.77,0.1757,5,50,55
8240,8241,2011-12-15,4,0,12,0,0,4,1,1,0.35,0.34,0.77,0.1757,7,47,54
8241,8242,2011-12-15,4,0,12,1,0,4,1,2,0.35,0.34,0.77,0.1757,7,17,24
8242,8243,2011-12-15,4,0,12,2,0,4,1,2,0.35,0.36,0.77,0.1437,4,7,11
8243,8244,2011-12-15,4,0,12,3,0,4,1,2,0.35,0.36,0.77,0.1437,3,4,7
8244,8245,2011-12-15,4,0,12,4,0,4,1,2,0.35,0.33,0.77,0.2396,2,8,10
8245,8246,2011-12-15,4,0,12,5,0,4,1,2,0.35,0.33,0.77,0.3035,2,26,28
8246,8247,2011-12-15,4,0,12,6,0,4,1,1,0.35,0.34,0.73,0.2076,4,92,96
8247,8248,2011-12-15,4,0,12,7,0,4,1,1,0.35,0.34,0.77,0.2076,8,254,262
8248,8249,2011-12-15,4,0,12,8,0,4,1,2,0.37,0.34,0.73,0.2396,10,451,461
8249,8250,2011-12-15,4,0,12,9,0,4,1,2,0.4,0.36,0.68,0.3035,8,276,284
8250,8251,2011-12-15,4,0,12,10,0,4,1,2,0.44,0.44,0.64,0.3194,6,107,113
8251,8252,2011-12-15,4,0,12,11,0,4,1,2,0.44,0.44,0.68,0.4472,11,128,139
8252,8253,2011-12-15,4,0,12,12,0,4,1,2,0.51,0.49,0.65,0.527,19,142,161
8253,8254,2011-12-15,4,0,12,13,0,4,1,2,0.55,0.52,0.61,0.3833,16,152,168
8254,8255,2011-12-15,4,0,12,14,0,4,1,2,0.57,0.54,0.57,0.3514,10,126,136
8255,8256,2011-12-15,4,0,12,15,0,4,1,3,0.57,0.54,0.61,0.2396,8,78,86
8256,8257,2011-12-15,4,0,12,16,0,4,1,3,0.51,0.49,0.79,0.1757,9,126,135
8257,8258,2011-12-15,4,0,12,17,0,4,1,2,0.57,0.54,0.65,0.3035,16,312,328
8258,8259,2011-12-15,4,0,12,18,0,4,1,2,0.57,0.54,0.65,0.3194,16,365,381
8259,8260,2011-12-15,4,0,12,19,0,4,1,2,0.57,0.54,0.65,0.3035,15,276,291
8260,8261,2011-12-15,4,0,12,20,0,4,1,1,0.57,0.54,0.65,0.3514,14,211,225
8261,8262,2011-12-15,4,0,12,21,0,4,1,1,0.55,0.52,0.69,0.3194,12,147,159
8262,8263,2011-12-15,4,0,12,22,0,4,1,1,0.57,0.54,0.69,0.3514,10,118,128
8263,8264,2011-12-15,4,0,12,23,0,4,1,1,0.57,0.54,0.69,0.3514,12,106,118
8264,8265,2011-12-16,4,0,12,0,0,5,1,1,0.55,0.52,0.79,0.3514,14,62,76
8265,8266,2011-12-16,4,0,12,1,0,5,1,1,0.55,0.52,0.79,0.2396,5,30,35
8266,8267,2011-12-16,4,0,12,2,0,5,1,1,0.53,0.51,0.85,0.1118,2,25,27
8267,8268,2011-12-16,4,0,12,3,0,5,1,1,0.51,0.49,0.9,0.1437,4,5,9
8268,8269,2011-12-16,4,0,12,4,0,5,1,2,0.55,0.52,0.65,0.2076,3,6,9
8269,8270,2011-12-16,4,0,12,5,0,5,1,1,0.53,0.51,0.48,0.4153,2,28,30
8270,8271,2011-12-16,4,0,12,6,0,5,1,2,0.48,0.47,0.36,0.3194,4,82,86
8271,8272,2011-12-16,4,0,12,7,0,5,1,2,0.42,0.43,0.51,0.3194,7,228,235
8272,8273,2011-12-16,4,0,12,8,0,5,1,1,0.4,0.36,0.51,0.4472,12,451,463
8273,8274,2011-12-16,4,0,12,9,0,5,1,1,0.4,0.36,0.51,0.4153,10,237,247
8274,8275,2011-12-16,4,0,12,10,0,5,1,1,0.37,0.33,0.51,0.3194,12,124,136
8275,8276,2011-12-16,4,0,12,11,0,5,1,2,0.37,0.33,0.46,0.3194,11,137,148
8276,8277,2011-12-16,4,0,12,12,0,5,1,2,0.37,0.33,0.46,0.3833,12,165,177
8277,8278,2011-12-16,4,0,12,13,0,5,1,2,0.37,0.33,0.43,0.3833,14,127,141
8278,8279,2011-12-16,4,0,12,14,0,5,1,2,0.37,0.34,0.46,0.2396,15,117,132
8279,8280,2011-12-16,4,0,12,15,0,5,1,2,0.35,0.33,0.5,0.3194,14,143,157
8280,8281,2011-12-16,4,0,12,16,0,5,1,2,0.35,0.33,0.5,0.2396,14,214,228
8281,8282,2011-12-16,4,0,12,17,0,5,1,2,0.35,0.33,0.5,0.3035,15,354,369
8282,8283,2011-12-16,4,0,12,18,0,5,1,2,0.35,0.33,0.5,0.2715,12,287,299
8283,8284,2011-12-16,4,0,12,19,0,5,1,2,0.35,0.33,0.5,0.2396,13,205,218
8284,8285,2011-12-16,4,0,12,20,0,5,1,2,0.35,0.34,0.5,0.2076,8,148,156
8285,8286,2011-12-16,4,0,12,21,0,5,1,2,0.35,0.34,0.5,0.1757,9,97,106
8286,8287,2011-12-16,4,0,12,22,0,5,1,2,0.33,0.33,0.54,0.1757,8,102,110
8287,8288,2011-12-16,4,0,12,23,0,5,1,2,0.33,0.33,0.54,0.1437,6,73,79
8288,8289,2011-12-17,4,0,12,0,0,6,0,1,0.33,0.31,0.54,0.3035,5,61,66
8289,8290,2011-12-17,4,0,12,1,0,6,0,2,0.33,0.31,0.57,0.2715,6,41,47
8290,8291,2011-12-17,4,0,12,2,0,6,0,2,0.31,0.29,0.62,0.2396,13,49,62
8291,8292,2011-12-17,4,0,12,3,0,6,0,1,0.29,0.28,0.66,0.2076,6,24,30
8292,8293,2011-12-17,4,0,12,4,0,6,0,1,0.26,0.26,0.72,0.1757,2,11,13
8293,8294,2011-12-17,4,0,12,5,0,6,0,2,0.29,0.28,0.66,0.2076,4,9,13
8294,8295,2011-12-17,4,0,12,6,0,6,0,2,0.29,0.26,0.62,0.3035,2,19,21
